company,url,aTag,aTagText,aTagContent,href,keys,attributes,key_attr,trun_href,candidateMatch
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/6480"" href=""#"">
<!-- /jobs/98251636/add/country/6480 -->
<span class=""facet_name"">United States (825)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/6480"" href=""#"">
<!-- /jobs/98251636/add/country/6480 -->
<span class=""facet_name"">United States (825)</span>
<span class=""row_icon""></span>
</a>","

United States (825)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/country/6480', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/country/6480', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/5650"" href=""#"">
<!-- /jobs/98251636/add/country/5650 -->
<span class=""facet_name"">India (696)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/5650"" href=""#"">
<!-- /jobs/98251636/add/country/5650 -->
<span class=""facet_name"">India (696)</span>
<span class=""row_icon""></span>
</a>","

India (696)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/country/5650', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/country/5650', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/6470"" href=""#"">
<!-- /jobs/98251636/add/country/6470 -->
<span class=""facet_name"">United Kingdom (322)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/6470"" href=""#"">
<!-- /jobs/98251636/add/country/6470 -->
<span class=""facet_name"">United Kingdom (322)</span>
<span class=""row_icon""></span>
</a>","

United Kingdom (322)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/country/6470', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/country/6470', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/5080"" href=""#"">
<!-- /jobs/98251636/add/country/5080 -->
<span class=""facet_name"">Australia (262)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/country/5080"" href=""#"">
<!-- /jobs/98251636/add/country/5080 -->
<span class=""facet_name"">Australia (262)</span>
<span class=""row_icon""></span>
</a>","

Australia (262)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/country/5080', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/country/5080', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/country/5270"" href=""#"">
<!-- /jobs/98251636/remove/country/5270 -->
<span class=""facet_name"">Canada (247)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/country/5270"" href=""#"">
<!-- /jobs/98251636/remove/country/5270 -->
<span class=""facet_name"">Canada (247)</span>
<span class=""row_icon""></span>
</a>","

Canada (247)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/remove/country/5270', ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/remove/country/5270', 'class': ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a aria-haspopup=""true"" class=""filter_row_link jFacetViewMore"" data-facet=""country"" href=""#"">
<span class=""facet_name"">View More</span>
<span class=""row_icon""></span>
</a>","<a aria-haspopup=""true"" class=""filter_row_link jFacetViewMore"" data-facet=""country"" href=""#"">
<span class=""facet_name"">View More</span>
<span class=""row_icon""></span>
</a>","
View More

",#,"dict_keys(['href', 'data-facet', 'class', 'aria-haspopup'])","dict_values(['#', 'country', ['filter_row_link', 'jFacetViewMore'], 'true'])","{'href': '#', 'data-facet': 'country', 'class': ['filter_row_link', 'jFacetViewMore'], 'aria-haspopup': 'true'}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/location/-1"" href=""#"">
<!-- /jobs/98251636/remove/location/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/location/-1"" href=""#"">
<!-- /jobs/98251636/remove/location/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","

All

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/remove/location/-1', ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/remove/location/-1', 'class': ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1666"" href=""#"">
<!-- /jobs/98251636/add/location/1666 -->
<span class=""facet_name"">Toronto, Ontario, Canada (78)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1666"" href=""#"">
<!-- /jobs/98251636/add/location/1666 -->
<span class=""facet_name"">Toronto, Ontario, Canada (78)</span>
<span class=""row_icon""></span>
</a>","

Toronto, Ontario, Canada (78)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/location/1666', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/location/1666', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/3045"" href=""#"">
<!-- /jobs/98251636/add/location/3045 -->
<span class=""facet_name"">Montréal, Québec, Canada (34)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/3045"" href=""#"">
<!-- /jobs/98251636/add/location/3045 -->
<span class=""facet_name"">Montréal, Québec, Canada (34)</span>
<span class=""row_icon""></span>
</a>","

Montréal, Québec, Canada (34)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/location/3045', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/location/3045', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/2731"" href=""#"">
<!-- /jobs/98251636/add/location/2731 -->
<span class=""facet_name"">Vancouver, British Columbia, Canada (34)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/2731"" href=""#"">
<!-- /jobs/98251636/add/location/2731 -->
<span class=""facet_name"">Vancouver, British Columbia, Canada (34)</span>
<span class=""row_icon""></span>
</a>","

Vancouver, British Columbia, Canada (34)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/location/2731', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/location/2731', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1587"" href=""#"">
<!-- /jobs/98251636/add/location/1587 -->
<span class=""facet_name"">Calgary, Alberta, Canada (28)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1587"" href=""#"">
<!-- /jobs/98251636/add/location/1587 -->
<span class=""facet_name"">Calgary, Alberta, Canada (28)</span>
<span class=""row_icon""></span>
</a>","

Calgary, Alberta, Canada (28)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/location/1587', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/location/1587', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1952"" href=""#"">
<!-- /jobs/98251636/add/location/1952 -->
<span class=""facet_name"">Ottawa, Ontario, Canada (20)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/location/1952"" href=""#"">
<!-- /jobs/98251636/add/location/1952 -->
<span class=""facet_name"">Ottawa, Ontario, Canada (20)</span>
<span class=""row_icon""></span>
</a>","

Ottawa, Ontario, Canada (20)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/location/1952', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/location/1952', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a aria-haspopup=""true"" class=""filter_row_link jFacetViewMore"" data-facet=""location"" href=""#"">
<span class=""facet_name"">View More</span>
<span class=""row_icon""></span>
</a>","<a aria-haspopup=""true"" class=""filter_row_link jFacetViewMore"" data-facet=""location"" href=""#"">
<span class=""facet_name"">View More</span>
<span class=""row_icon""></span>
</a>","
View More

",#,"dict_keys(['href', 'data-facet', 'class', 'aria-haspopup'])","dict_values(['#', 'location', ['filter_row_link', 'jFacetViewMore'], 'true'])","{'href': '#', 'data-facet': 'location', 'class': ['filter_row_link', 'jFacetViewMore'], 'aria-haspopup': 'true'}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/category/-1"" href=""#"">
<!-- /jobs/98251636/remove/category/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/category/-1"" href=""#"">
<!-- /jobs/98251636/remove/category/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","

All

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/remove/category/-1', ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/remove/category/-1', 'class': ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/6"" href=""#"">
<!-- /jobs/98251636/add/category/6 -->
<span class=""facet_name"">Consulting (69)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/6"" href=""#"">
<!-- /jobs/98251636/add/category/6 -->
<span class=""facet_name"">Consulting (69)</span>
<span class=""row_icon""></span>
</a>","

Consulting (69)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/category/6', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/category/6', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/3"" href=""#"">
<!-- /jobs/98251636/add/category/3 -->
<span class=""facet_name"">Tax (63)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/3"" href=""#"">
<!-- /jobs/98251636/add/category/3 -->
<span class=""facet_name"">Tax (63)</span>
<span class=""row_icon""></span>
</a>","

Tax (63)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/category/3', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/category/3', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/2"" href=""#"">
<!-- /jobs/98251636/add/category/2 -->
<span class=""facet_name"">Assurance (37)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/2"" href=""#"">
<!-- /jobs/98251636/add/category/2 -->
<span class=""facet_name"">Assurance (37)</span>
<span class=""row_icon""></span>
</a>","

Assurance (37)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/category/2', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/category/2', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/5"" href=""#"">
<!-- /jobs/98251636/add/category/5 -->
<span class=""facet_name"">Core Business Services (14)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/5"" href=""#"">
<!-- /jobs/98251636/add/category/5 -->
<span class=""facet_name"">Core Business Services (14)</span>
<span class=""row_icon""></span>
</a>","

Core Business Services (14)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/category/5', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/category/5', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/4"" href=""#"">
<!-- /jobs/98251636/add/category/4 -->
<span class=""facet_name"">Strategy and Transactions (9)</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link"" data-href=""/ajax/jobs/98251636/add/category/4"" href=""#"">
<!-- /jobs/98251636/add/category/4 -->
<span class=""facet_name"">Strategy and Transactions (9)</span>
<span class=""row_icon""></span>
</a>","

Strategy and Transactions (9)

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/add/category/4', ['jFilterRowLink', 'filter_row_link']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/add/category/4', 'class': ['jFilterRowLink', 'filter_row_link']}",#,0.0
Ernest & young,https://eygbl.referrals.selectminds.com/experienced-opportunities/jobs/search/98251636/,"<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/locales/-1"" href=""#"">
<!-- /jobs/98251636/remove/locales/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","<a class=""jFilterRowLink filter_row_link active_row font_bold"" data-href=""/ajax/jobs/98251636/remove/locales/-1"" href=""#"">
<!-- /jobs/98251636/remove/locales/-1 -->
<span class=""facet_name"">All</span>
<span class=""row_icon""></span>
</a>","

All

",#,"dict_keys(['href', 'data-href', 'class'])","dict_values(['#', '/ajax/jobs/98251636/remove/locales/-1', ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']])","{'href': '#', 'data-href': '/ajax/jobs/98251636/remove/locales/-1', 'class': ['jFilterRowLink', 'filter_row_link', 'active_row', 'font_bold']}",#,0.0
